datetime,symbol,current_price,obi,cvd,micro_price,threshold,signal_type
2026-02-20T10:19:46.407109+09:00,5016,3385.0,0.7895,124700,3384.9,0.6898,ENTRY
2026-02-20T10:19:47.309739+09:00,5016,3385.0,0.7778,130100,3384.9,0.7497,ENTRY
2026-02-20T10:19:54.015754+09:00,7013,4353.0,0.9444,215300,4353.0,0.8768,ENTRY
2026-02-20T10:19:54.076784+09:00,7013,4353.0,0.9444,218700,4353.0,0.9272,ENTRY
2026-02-20T10:20:02.019172+09:00,3103,1260.0,0.8571,61600,1260.9,0.7717,ENTRY
2026-02-20T10:20:31.835938+09:00,9984,4303.0,0.5833,375500,4302.8,0.5465,ENTRY
2026-02-20T10:20:35.805844+09:00,9984,4301.0,-0.1429,551500,4301.9,-0.0908,EXIT
2026-02-20T10:20:51.203037+09:00,4005,568.5,0.8000,1580200,568.5,0.7076,ENTRY
2026-02-20T10:20:52.450811+09:00,4005,568.4,-0.6296,1581100,568.4,-0.4917,EXIT
2026-02-20T10:20:52.853887+09:00,7013,4360.0,0.8122,390900,4361.8,0.3946,ENTRY
2026-02-20T10:20:52.919001+09:00,7013,4362.0,0.8122,408200,4361.8,0.4796,ENTRY
2026-02-20T10:20:52.978565+09:00,7013,4363.0,0.8122,425500,4361.8,0.5579,ENTRY
2026-02-20T10:20:53.032385+09:00,7013,4363.0,0.8122,442800,4361.8,0.6309,ENTRY
2026-02-20T10:20:53.220735+09:00,7013,4363.0,0.8122,460100,4361.8,0.6995,ENTRY
2026-02-20T10:21:18.346449+09:00,7013,4355.0,0.4667,652500,4357.7,0.3541,ENTRY
2026-02-20T10:21:18.481988+09:00,7013,4358.0,0.4667,653200,4357.7,0.3848,ENTRY
2026-02-20T10:21:18.524874+09:00,7013,4358.0,0.4667,653900,4357.7,0.4328,ENTRY
2026-02-20T10:21:45.578666+09:00,7013,4362.0,0.7778,655300,4361.9,0.6734,ENTRY
2026-02-20T10:21:45.718347+09:00,7013,4362.0,0.7778,656000,4361.9,0.7317,ENTRY
2026-02-20T10:21:56.402223+09:00,7013,4361.0,0.8095,472800,4360.9,0.7598,ENTRY
2026-02-20T10:22:12.441092+09:00,7013,4356.0,0.9062,495600,4356.0,0.8359,ENTRY
2026-02-20T10:22:12.491011+09:00,7013,4356.0,0.9062,501400,4356.0,0.8966,ENTRY
2026-02-20T10:22:15.550392+09:00,9984,4302.0,0.9459,437700,4301.0,0.8078,ENTRY
2026-02-20T10:22:16.018704+09:00,9984,4301.0,-0.7500,437000,4301.1,-0.4540,EXIT
2026-02-20T10:23:10.535987+09:00,7013,4359.0,0.9091,419900,4359.0,0.7564,ENTRY
2026-02-20T10:23:10.635399+09:00,7013,4359.0,0.9091,423900,4359.0,0.8300,ENTRY
2026-02-20T10:24:31.591157+09:00,4506,2594.0,0.8333,288700,2594.0,0.8265,ENTRY
2026-02-20T10:24:31.991773+09:00,4506,2595.0,-0.8857,287600,2594.1,-0.1207,EXIT
2026-02-20T10:24:34.639110+09:00,7013,4349.0,0.8065,471900,4349.9,0.7511,ENTRY
2026-02-20T10:24:35.128061+09:00,7013,4349.0,0.8065,474400,4349.9,0.7577,ENTRY
2026-02-20T10:24:40.224117+09:00,7013,4350.0,0.9310,468800,4351.0,0.8965,ENTRY
2026-02-20T10:24:47.918983+09:00,9501,696.3,0.5500,236500,696.3,0.3822,ENTRY
2026-02-20T10:24:55.253752+09:00,9501,696.3,-0.8889,228600,696.3,-0.6849,EXIT
2026-02-20T10:24:55.689646+09:00,7013,4352.0,0.6786,450300,4351.7,0.5585,ENTRY
2026-02-20T10:24:56.049490+09:00,7013,4351.0,0.6786,454100,4351.7,0.6180,ENTRY
2026-02-20T10:24:56.597071+09:00,7013,4351.0,0.6786,457900,4351.7,0.6741,ENTRY
2026-02-20T10:24:59.419246+09:00,7013,4353.0,0.9048,460400,4353.0,0.8408,ENTRY
2026-02-20T10:24:59.902349+09:00,7013,4353.0,0.9048,462300,4353.0,0.8932,ENTRY
2026-02-20T10:26:30.304194+09:00,7013,4365.0,0.3333,531500,4364.7,0.1913,ENTRY
2026-02-20T10:26:30.740475+09:00,7013,4365.0,0.2000,531700,4364.6,0.1913,ENTRY
2026-02-20T10:26:31.157121+09:00,7013,4365.0,0.2727,532000,4364.6,0.1991,ENTRY
2026-02-20T10:26:31.535852+09:00,7013,4364.0,0.2727,532300,4364.6,0.2380,ENTRY
2026-02-20T10:26:31.897711+09:00,7013,4364.0,0.3333,532900,4364.7,0.3087,ENTRY
2026-02-20T10:26:32.633188+09:00,7013,4364.0,0.6000,533900,4363.8,0.4167,ENTRY
2026-02-20T10:26:33.093908+09:00,7013,4364.0,0.6190,535200,4363.8,0.4732,ENTRY
2026-02-20T10:26:33.564992+09:00,7013,4364.0,0.6190,536500,4363.8,0.5241,ENTRY
2026-02-20T10:26:34.006806+09:00,7013,4364.0,0.6190,537800,4363.8,0.5805,ENTRY
2026-02-20T10:26:34.403323+09:00,7013,4364.0,0.7000,540500,4363.9,0.6907,ENTRY
2026-02-20T10:26:39.983525+09:00,4506,2559.0,0.7143,257600,2559.8,0.4872,ENTRY
2026-02-20T10:26:41.346132+09:00,4506,2560.0,-0.4667,258700,2559.9,-0.4560,EXIT
2026-02-20T10:26:59.604374+09:00,7013,4365.0,0.9000,552100,4364.9,0.8691,ENTRY
2026-02-20T10:27:21.314966+09:00,4506,2560.0,0.8873,20000,2560.5,0.8221,ENTRY
2026-02-20T10:27:23.574748+09:00,4506,2556.0,0.0909,134100,2557.5,0.0979,EXIT
2026-02-20T10:27:27.198869+09:00,4506,2552.5,0.7500,8400,2552.9,0.7476,ENTRY
2026-02-20T10:27:28.078480+09:00,4506,2553.0,-0.5000,12400,2552.2,-0.3701,EXIT
2026-02-20T10:27:29.739992+09:00,4506,2549.5,0.9412,600,2551.0,0.9059,ENTRY
2026-02-20T10:27:31.687916+09:00,4506,2550.5,-0.6000,14300,2550.7,-0.2796,EXIT
2026-02-20T10:27:50.813405+09:00,7013,4363.0,0.6364,667300,4362.8,0.5083,ENTRY
2026-02-20T10:27:51.296137+09:00,7013,4363.0,0.6364,669400,4362.8,0.5483,ENTRY
2026-02-20T10:27:51.690941+09:00,7013,4363.0,0.6364,671500,4362.8,0.5830,ENTRY
2026-02-20T10:27:52.129773+09:00,7013,4363.0,0.6364,673600,4362.8,0.6198,ENTRY
2026-02-20T10:27:52.565354+09:00,7013,4363.0,0.7419,675900,4362.9,0.6755,ENTRY
2026-02-20T10:27:52.957291+09:00,7013,4363.0,0.7241,678000,4362.9,0.7222,ENTRY
2026-02-20T10:27:53.371874+09:00,7013,4363.0,0.8519,682400,4362.9,0.8188,ENTRY
2026-02-20T10:37:38.508447+09:00,4582,213.0,0.7056,36500,212.9,0.4244,ENTRY_BUY
2026-02-20T10:37:40.530604+09:00,4582,214.0,-0.9130,105600,213.0,-0.1942,EXIT_BUY
2026-02-20T10:39:21.228690+09:00,4582,213.0,0.9850,1585100,213.0,0.1809,ENTRY_BUY
2026-02-20T10:39:23.333465+09:00,4582,213.0,-0.9802,1670600,213.0,-0.6404,EXIT_BUY
2026-02-20T10:39:52.611879+09:00,4005,570.1,0.9398,10600,570.2,0.7428,ENTRY_BUY
2026-02-20T10:39:58.302218+09:00,4005,570.3,-0.7500,36200,570.3,-0.6590,EXIT_BUY
2026-02-20T10:39:58.919056+09:00,5016,3388.0,0.9130,230400,3389.0,0.2806,ENTRY_BUY
2026-02-20T10:40:00.760281+09:00,5016,3388.0,0.8889,228300,3388.9,0.4431,ENTRY_BUY
2026-02-20T10:40:01.235794+09:00,5016,3388.0,0.6250,229300,3388.8,0.5169,ENTRY_BUY
2026-02-20T10:40:01.717126+09:00,5016,3388.0,0.6842,230600,3388.8,0.6043,ENTRY_BUY
2026-02-20T10:40:02.990024+09:00,7013,4323.0,0.5000,286600,4322.8,0.3838,ENTRY_BUY
2026-02-20T10:40:03.388166+09:00,7013,4322.0,0.5000,287200,4322.8,0.4433,ENTRY_BUY
2026-02-20T10:40:03.849621+09:00,7013,4322.0,0.5000,287800,4322.8,0.4953,ENTRY_BUY
2026-02-20T10:41:32.640786+09:00,5016,3389.0,0.2941,471300,3388.6,0.0941,ENTRY_BUY
2026-02-20T10:41:35.649746+09:00,5016,3387.0,0.3770,461700,3387.4,0.1981,ENTRY_BUY
2026-02-20T10:41:38.226673+09:00,5016,3387.0,0.8970,474100,3386.9,0.4023,ENTRY_BUY
2026-02-20T10:41:38.616037+09:00,5016,3385.0,0.8970,495000,3386.9,0.5613,ENTRY_BUY
2026-02-20T10:41:39.011822+09:00,5016,3385.0,0.8970,515900,3386.9,0.7017,ENTRY_BUY
2026-02-20T10:41:39.412745+09:00,5016,3385.0,0.8970,536800,3386.9,0.8277,ENTRY_BUY
2026-02-20T10:42:07.530414+09:00,7013,4317.0,0.8750,756700,4317.9,0.8141,ENTRY_BUY
2026-02-20T10:43:11.834788+09:00,5016,3386.0,0.8919,504500,3385.9,0.8104,ENTRY_BUY
2026-02-20T10:43:31.904523+09:00,4582,209.0,0.9821,8050300,209.0,0.7212,ENTRY_BUY
2026-02-20T10:43:46.030609+09:00,4582,209.0,0.0833,8060800,208.5,0.2695,EXIT_BUY
2026-02-20T10:44:01.425521+09:00,5016,3387.0,0.9167,512800,3387.0,0.8780,ENTRY_BUY
2026-02-20T10:44:27.056708+09:00,4582,205.0,0.7288,827300,205.7,0.6399,ENTRY_BUY
2026-02-20T10:44:27.909153+09:00,4582,205.0,-0.9837,1017600,205.0,-0.5685,EXIT_BUY
2026-02-20T10:44:48.925632+09:00,9501,693.6,-0.2222,-485100,693.6,-0.0023,ENTRY_SELL
2026-02-20T10:45:00.099039+09:00,9501,693.6,0.0909,-487300,693.6,-0.0426,EXIT_SELL
2026-02-20T10:45:04.795089+09:00,4005,570.0,0.7778,289100,570.0,0.7712,ENTRY_BUY
2026-02-20T10:45:08.847108+09:00,4005,569.7,-0.3846,300200,569.7,-0.3818,EXIT_BUY
2026-02-20T10:45:28.439036+09:00,4582,204.0,-0.9874,-4975600,204.0,-0.9235,ENTRY_SELL
2026-02-20T10:45:29.413469+09:00,5016,3378.0,0.7288,953100,3377.9,0.4859,ENTRY_BUY
2026-02-20T10:45:29.893090+09:00,4582,204.0,-0.9874,-4991300,204.0,-0.9799,ENTRY_SELL
2026-02-20T10:45:30.937026+09:00,5016,3377.0,0.6949,957200,3377.8,0.5464,ENTRY_BUY
2026-02-20T10:45:31.338291+09:00,5016,3377.0,0.6949,961300,3377.8,0.6015,ENTRY_BUY
2026-02-20T10:45:31.769257+09:00,5016,3377.0,0.6949,965400,3377.8,0.6523,ENTRY_BUY
2026-02-20T10:45:32.412493+09:00,5016,3377.0,0.8705,987400,3376.9,0.8334,ENTRY_BUY
2026-02-20T10:45:40.028801+09:00,4005,569.6,0.8507,65100,569.6,0.8083,ENTRY_BUY
2026-02-20T10:46:00.144053+09:00,4005,569.6,0.6623,341500,569.6,0.7106,EXIT_BUY
2026-02-20T10:46:39.912772+09:00,5016,3376.0,0.6667,2027000,3376.8,0.6340,ENTRY_BUY
2026-02-20T10:47:10.913355+09:00,7013,4287.0,0.8571,1872900,4286.9,0.7786,ENTRY_BUY
2026-02-20T10:47:25.279054+09:00,9501,694.7,0.6667,691500,694.7,0.4974,ENTRY_BUY
2026-02-20T10:47:25.725699+09:00,9501,694.7,-0.8889,689900,694.6,-0.7619,EXIT_BUY
2026-02-20T10:47:47.804058+09:00,4582,204.0,-0.3891,-9028200,203.6,0.0677,ENTRY_SELL
2026-02-20T10:47:48.759976+09:00,4582,204.0,-0.3891,-9052400,203.6,-0.0503,ENTRY_SELL
2026-02-20T10:47:49.663099+09:00,4582,204.0,-0.6801,-9089400,204.2,-0.2123,ENTRY_SELL
2026-02-20T10:47:50.891595+09:00,4582,204.0,-0.6801,-9126400,204.2,-0.3464,ENTRY_SELL
2026-02-20T10:47:52.180290+09:00,9501,693.9,0.3478,54000,693.9,0.3180,ENTRY_BUY
2026-02-20T10:47:57.323624+09:00,9501,693.9,-0.6923,100100,693.8,-0.6216,EXIT_BUY
2026-02-20T10:47:58.557293+09:00,4582,204.0,-0.9356,-8668100,204.0,-0.5412,ENTRY_SELL
2026-02-20T10:47:59.520060+09:00,4582,204.0,-0.9356,-8711700,204.0,-0.6908,ENTRY_SELL
2026-02-20T10:48:00.440600+09:00,4582,204.0,-0.9356,-8755300,204.0,-0.8252,ENTRY_SELL
2026-02-20T10:48:52.658895+09:00,4582,205.0,-0.9809,-9501700,205.0,-0.4849,ENTRY_SELL
2026-02-20T10:48:53.478556+09:00,4582,206.0,-0.9809,-9522200,205.0,-0.6266,ENTRY_SELL
2026-02-20T10:48:54.313771+09:00,4582,206.0,-0.9809,-9542700,205.0,-0.7533,ENTRY_SELL
2026-02-20T10:48:55.112590+09:00,4582,206.0,-0.9803,-9562600,205.0,-0.8704,ENTRY_SELL
2026-02-20T10:48:55.931432+09:00,4582,205.0,-0.9803,-9582500,205.0,-0.9784,ENTRY_SELL
2026-02-20T10:48:56.820889+09:00,5016,3378.0,0.5455,2120800,3378.8,0.4681,ENTRY_BUY
2026-02-20T10:48:57.184793+09:00,5016,3378.0,0.5652,2123400,3378.8,0.5491,ENTRY_BUY
2026-02-20T10:49:42.589166+09:00,4582,205.0,-0.9029,-8002600,205.0,-0.1042,ENTRY_SELL
2026-02-20T10:49:43.451846+09:00,4582,205.0,-0.9029,-8011900,205.0,-0.2905,ENTRY_SELL
2026-02-20T10:49:46.904993+09:00,4582,205.0,-0.6000,-7597800,205.2,-0.2612,ENTRY_SELL
2026-02-20T10:49:47.728107+09:00,4582,205.0,-0.6000,-7612800,205.2,-0.3990,ENTRY_SELL
2026-02-20T10:49:48.522153+09:00,4582,205.0,-0.6000,-7627800,205.2,-0.5230,ENTRY_SELL
2026-02-20T10:49:53.264749+09:00,4582,206.0,-0.9807,-7087000,205.0,-0.8539,ENTRY_SELL
2026-02-20T10:50:02.089140+09:00,5016,3377.0,0.8286,2166700,3376.9,0.6841,ENTRY_BUY
2026-02-20T10:50:02.559775+09:00,5016,3377.0,0.8286,2169600,3376.9,0.7348,ENTRY_BUY
2026-02-20T10:50:05.937603+09:00,7013,4293.0,0.5556,2492600,4292.8,0.4534,ENTRY_BUY
2026-02-20T10:50:06.412184+09:00,7013,4294.0,0.5556,2493100,4292.8,0.5324,ENTRY_BUY
2026-02-20T10:50:54.771335+09:00,9501,692.2,-0.9444,-398700,692.2,-0.4070,ENTRY_SELL
2026-02-20T10:51:02.558639+09:00,9501,692.2,0.8182,-411600,692.2,0.5684,EXIT_SELL
2026-02-20T10:51:20.608193+09:00,5016,3373.0,0.3514,2482900,3372.7,0.3347,ENTRY_BUY
2026-02-20T10:51:21.361693+09:00,4005,568.7,0.9512,297900,568.7,0.7739,ENTRY_BUY
2026-02-20T10:51:25.633567+09:00,4005,568.9,-0.6667,305600,568.8,-0.3724,EXIT_BUY
2026-02-20T10:51:29.558618+09:00,4582,206.0,-0.2121,-5809000,206.4,-0.1685,ENTRY_SELL
2026-02-20T10:51:30.330322+09:00,4582,206.0,-0.4409,-5813100,206.3,-0.2768,ENTRY_SELL
2026-02-20T10:51:31.111410+09:00,4582,206.0,-0.4409,-5817200,206.3,-0.3735,ENTRY_SELL
2026-02-20T10:52:29.051215+09:00,7013,4276.0,0.5263,2723900,4276.5,0.3668,ENTRY_BUY
2026-02-20T10:52:29.446813+09:00,7013,4276.0,0.7838,2726800,4276.8,0.4979,ENTRY_BUY
2026-02-20T10:52:30.133910+09:00,7013,4275.0,0.8000,2733200,4275.9,0.7148,ENTRY_BUY
2026-02-20T10:52:32.606933+09:00,4582,206.0,0.3492,-2172900,206.7,0.5144,ENTRY_SELL
2026-02-20T10:52:33.435634+09:00,4582,206.0,0.2500,-2169500,206.6,0.4470,ENTRY_SELL
2026-02-20T10:52:34.247532+09:00,4582,206.0,0.2031,-2166900,206.6,0.3814,ENTRY_SELL
2026-02-20T10:52:35.073275+09:00,4582,206.0,0.2031,-2164300,206.6,0.3261,ENTRY_SELL
2026-02-20T10:52:36.987216+09:00,4582,206.0,0.2276,-2098800,206.6,0.2331,ENTRY_SELL
2026-02-20T10:52:43.397926+09:00,7013,4274.0,0.8519,2717600,4273.9,0.7942,ENTRY_BUY
2026-02-20T10:52:45.270851+09:00,4582,207.0,-0.9720,-1854500,207.0,-0.2140,ENTRY_SELL
2026-02-20T10:52:46.132923+09:00,4582,207.0,-0.9720,-1889200,207.0,-0.4122,ENTRY_SELL
2026-02-20T10:52:46.972412+09:00,4582,207.0,-0.9394,-1923300,207.0,-0.5704,ENTRY_SELL
2026-02-20T10:52:47.826902+09:00,4582,207.0,-0.9394,-1957400,207.0,-0.7082,ENTRY_SELL
2026-02-20T10:52:48.617396+09:00,4582,207.0,-0.9942,-1991500,207.0,-0.8383,ENTRY_SELL
2026-02-20T10:52:49.414683+09:00,4582,207.0,-0.9943,-2026100,207.0,-0.9551,ENTRY_SELL
2026-02-20T10:53:14.212502+09:00,4582,209.0,-0.8952,-3728500,209.1,-0.8257,ENTRY_SELL
2026-02-20T10:53:15.117084+09:00,4582,209.0,-0.8863,-3747200,209.1,-0.8373,ENTRY_SELL
2026-02-20T10:53:16.014007+09:00,4582,209.0,-0.8863,-3765900,209.1,-0.8645,ENTRY_SELL
2026-02-20T10:53:25.090008+09:00,5016,3367.0,0.9333,4024900,3367.0,0.7099,ENTRY_BUY
2026-02-20T10:53:25.439005+09:00,5016,3367.0,0.9333,4027700,3367.0,0.8265,ENTRY_BUY
2026-02-20T10:53:37.735238+09:00,7013,4263.0,0.5455,3126200,4264.5,0.1737,ENTRY_BUY
2026-02-20T10:53:38.106994+09:00,7013,4266.0,0.5455,3127400,4264.5,0.2747,ENTRY_BUY
2026-02-20T10:53:38.473818+09:00,7013,4265.0,0.5455,3128600,4264.5,0.3710,ENTRY_BUY
2026-02-20T10:53:38.832228+09:00,7013,4264.0,0.6364,3128800,4264.8,0.5121,ENTRY_BUY
2026-02-20T10:53:39.172596+09:00,7013,4264.0,0.6364,3129500,4264.8,0.5782,ENTRY_BUY
2026-02-20T10:53:41.109922+09:00,9501,691.0,0.9020,1219400,691.2,0.7258,ENTRY_BUY
2026-02-20T10:53:41.478831+09:00,9501,691.1,-0.7600,1324300,691.1,-0.2398,EXIT_BUY
2026-02-20T10:54:12.591590+09:00,4582,210.0,0.0529,-3751800,210.1,0.0628,ENTRY_SELL
2026-02-20T10:54:33.694441+09:00,4582,210.0,0.2220,-2323500,209.6,0.3052,ENTRY_SELL
2026-02-20T10:54:34.482323+09:00,4582,210.0,0.2220,-2312600,209.6,0.2711,ENTRY_SELL
2026-02-20T10:56:57.360986+09:00,4582,207.0,0.9699,234200,207.0,0.9574,ENTRY_BUY
2026-02-20T10:57:07.764289+09:00,4582,206.0,-0.3034,471700,206.3,0.1564,EXIT_BUY
2026-02-20T10:57:32.099726+09:00,4582,206.0,0.9495,25000,206.0,0.6796,ENTRY_BUY
2026-02-20T10:57:33.764937+09:00,4582,206.0,-0.9897,143100,206.0,-0.8832,EXIT_BUY
2026-02-20T10:58:58.268252+09:00,4582,208.0,0.3318,599900,207.7,0.3226,ENTRY_BUY
2026-02-20T10:59:28.776845+09:00,4582,208.0,0.1897,1779400,207.6,0.3475,EXIT_BUY
2026-02-20T11:00:01.083070+09:00,4582,206.0,0.8657,11200,205.9,0.6522,ENTRY_BUY
2026-02-20T11:00:35.837048+09:00,4582,202.0,0.4921,1762300,202.7,0.6355,EXIT_BUY
2026-02-20T11:02:31.541148+09:00,4582,205.0,0.7701,4610100,205.9,0.6732,ENTRY_BUY
2026-02-20T11:02:50.728215+09:00,4582,206.0,-0.7396,8619800,206.1,0.1516,EXIT_BUY
2026-02-20T11:03:04.500936+09:00,4005,569.6,0.8462,1160000,569.6,0.8012,ENTRY_BUY
2026-02-20T11:03:06.878595+09:00,4005,569.8,-0.6364,1198700,569.7,-0.4913,EXIT_BUY
2026-02-20T11:03:15.186797+09:00,4582,207.0,-0.8251,-524500,207.1,-0.7035,ENTRY_SELL
2026-02-20T11:03:16.020070+09:00,4582,207.0,-0.8251,-539600,207.1,-0.7572,ENTRY_SELL
2026-02-20T11:03:16.847131+09:00,4582,207.0,-0.8659,-555100,207.1,-0.8108,ENTRY_SELL
2026-02-20T11:03:17.657436+09:00,4582,207.0,-0.8659,-570600,207.1,-0.8584,ENTRY_SELL
2026-02-20T11:06:46.605585+09:00,4582,204.0,0.7155,605100,203.9,0.6681,ENTRY_BUY
2026-02-20T11:06:57.229223+09:00,4582,201.0,0.3502,3448600,201.7,0.4048,EXIT_BUY
2026-02-20T11:13:58.376569+09:00,4582,197.0,0.9888,7932200,198.0,0.6971,ENTRY_BUY
2026-02-20T11:14:29.054640+09:00,4582,198.0,0.7067,10554700,197.9,0.8443,EXIT_BUY
2026-02-20T11:17:58.424198+09:00,4582,201.0,0.4275,9093200,200.7,0.2092,ENTRY_BUY
2026-02-20T11:18:29.763594+09:00,4582,200.0,-0.6449,8862700,199.2,-0.5754,EXIT_BUY
2026-02-20T11:20:01.616379+09:00,4582,200.0,-0.7373,-1892500,200.1,-0.6790,ENTRY_SELL
2026-02-20T11:20:02.445737+09:00,4582,200.0,-0.9565,-1936300,200.0,-0.9176,ENTRY_SELL
2026-02-20T12:05:55.535751+09:00,9501,689.3,-0.1267,-742900,689.9,-0.1147,ENTRY_SELL
2026-02-20T12:06:43.894328+09:00,9501,689.3,-0.0006,-1638000,689.7,-0.0877,EXIT_SELL
2026-02-20T12:08:59.456273+09:00,4755,819.2,-0.0224,-115500,819.9,-0.0220,ENTRY_SELL
2026-02-20T12:09:02.210796+09:00,4755,819.2,-0.0006,-122900,819.8,-0.0019,EXIT_SELL
2026-02-20T12:09:20.519536+09:00,4582,208.0,-0.0339,1741900,208.5,-0.0342,ENTRY_BUY
2026-02-20T12:09:51.288166+09:00,4582,208.0,-0.0589,1586800,208.5,-0.0362,EXIT_BUY
2026-02-20T12:11:27.496393+09:00,3103,1200.0,0.0909,494900,1195.5,0.0790,ENTRY_BUY
2026-02-20T12:11:33.775018+09:00,3103,1200.0,0.0900,505200,1195.5,0.0846,ENTRY_BUY
2026-02-20T12:11:36.344931+09:00,3103,1200.0,0.0915,515700,1195.5,0.0898,ENTRY_BUY
2026-02-20T12:14:16.006841+09:00,4582,208.0,0.0357,127100,208.5,0.0354,ENTRY_BUY
2026-02-20T12:15:42.538706+09:00,4582,208.0,0.0338,892200,208.5,0.0385,EXIT_BUY
2026-02-20T12:15:57.293279+09:00,9501,689.3,-0.1311,-1074100,689.9,-0.1220,ENTRY_SELL
2026-02-20T12:15:58.110871+09:00,9501,689.3,-0.1320,-1127300,689.9,-0.1319,ENTRY_SELL
2026-02-20T12:17:14.986943+09:00,4582,208.0,0.1000,2062900,208.5,0.0979,ENTRY_BUY
2026-02-20T12:17:55.426870+09:00,4582,208.0,0.0819,3725900,208.5,0.1099,EXIT_BUY
2026-02-20T12:18:02.237063+09:00,3103,1200.0,0.0299,861100,1190.5,0.0235,ENTRY_BUY
2026-02-20T12:18:03.166276+09:00,3103,1200.0,0.0328,866700,1190.5,0.0242,ENTRY_BUY
2026-02-20T12:18:03.652882+09:00,3103,1200.0,0.0334,872400,1190.5,0.0270,ENTRY_BUY
2026-02-20T12:18:05.680638+09:00,3103,1200.0,0.0339,878200,1190.5,0.0295,ENTRY_BUY
2026-02-20T12:20:19.186018+09:00,4582,208.0,0.0845,2948000,208.5,0.0818,ENTRY_BUY
2026-02-20T12:20:55.034900+09:00,4582,208.0,0.0786,3917400,208.5,0.0809,EXIT_BUY
2026-02-20T12:21:46.040561+09:00,4582,208.0,0.1095,931100,208.6,0.1015,ENTRY_BUY
2026-02-20T12:21:51.870969+09:00,4582,208.0,0.1095,975200,208.6,0.1060,ENTRY_BUY
2026-02-20T12:21:54.061859+09:00,268A,1762.0,-0.0785,-398500,1759.5,-0.0779,ENTRY_SELL
2026-02-20T12:23:25.605865+09:00,3103,1200.0,0.0299,1134800,1190.5,0.0290,ENTRY_BUY
2026-02-20T12:23:36.503235+09:00,3103,1200.0,0.0327,1145500,1190.5,0.0319,ENTRY_BUY
2026-02-20T12:24:53.447161+09:00,4582,208.0,0.1305,7069100,208.6,0.1121,ENTRY_BUY
2026-02-20T12:24:54.679360+09:00,4582,208.0,0.1301,7125800,208.6,0.1175,ENTRY_BUY
2026-02-20T12:26:02.773722+09:00,4005,566.9,-0.0263,-241400,566.9,-0.0201,ENTRY_SELL
2026-02-20T12:26:03.830161+09:00,4005,566.9,-0.0263,-248100,566.9,-0.0249,ENTRY_SELL
2026-02-20T12:26:04.647308+09:00,4005,566.9,-0.0383,-264900,566.9,-0.0350,ENTRY_SELL
2026-02-20T12:26:13.775481+09:00,4582,208.0,0.1431,9219800,208.6,0.1303,ENTRY_BUY
2026-02-20T12:26:14.417926+09:00,4005,566.9,-0.0574,-291100,566.9,-0.0508,ENTRY_SELL
2026-02-20T12:26:15.252824+09:00,4005,566.9,-0.0574,-306700,566.9,-0.0570,ENTRY_SELL
2026-02-20T12:26:25.622257+09:00,6378,1516.0,0.1220,25400,1516.6,0.1216,ENTRY_BUY
2026-02-20T12:26:52.391134+09:00,268A,1762.0,-0.0850,-627700,1759.5,-0.0510,ENTRY_SELL
2026-02-20T12:26:53.233487+09:00,268A,1762.0,-0.0850,-635800,1759.5,-0.0602,ENTRY_SELL
2026-02-20T12:26:54.078013+09:00,268A,1762.0,-0.0850,-643900,1759.5,-0.0681,ENTRY_SELL
2026-02-20T12:26:54.892734+09:00,268A,1762.0,-0.0850,-652000,1759.5,-0.0751,ENTRY_SELL
2026-02-20T12:27:25.510605+09:00,4582,208.0,0.1243,12119000,208.6,0.1189,ENTRY_BUY
2026-02-20T12:27:27.865594+09:00,4582,208.0,0.1294,12186100,208.6,0.1213,ENTRY_BUY
2026-02-20T12:27:28.345336+09:00,4582,208.0,0.1296,12253300,208.6,0.1237,ENTRY_BUY
2026-02-20T12:27:28.705486+09:00,4582,208.0,0.1296,12320500,208.6,0.1258,ENTRY_BUY
2026-02-20T12:27:29.205434+09:00,4582,208.0,0.1294,12387600,208.6,0.1276,ENTRY_BUY
2026-02-20T12:27:51.957515+09:00,4582,208.0,0.1425,13581900,208.6,0.1422,ENTRY_BUY
2026-02-20T12:28:18.836300+09:00,3103,1200.0,0.0419,1242700,1188.5,0.0148,ENTRY_BUY
2026-02-20T12:28:20.272358+09:00,3103,1200.0,0.0415,1251600,1188.5,0.0217,ENTRY_BUY
2026-02-20T12:28:21.236310+09:00,3103,1200.0,0.0419,1260600,1188.5,0.0273,ENTRY_BUY
2026-02-20T12:28:21.600151+09:00,3103,1200.0,0.0419,1269600,1188.5,0.0321,ENTRY_BUY
2026-02-20T12:28:23.222536+09:00,3103,1200.0,0.0419,1278600,1188.5,0.0363,ENTRY_BUY
2026-02-20T12:28:26.101801+09:00,3103,1200.0,0.0409,1287400,1188.5,0.0399,ENTRY_BUY
2026-02-20T12:28:54.806482+09:00,4582,208.0,0.1298,18466900,208.6,0.1282,ENTRY_BUY
2026-02-20T12:29:16.220631+09:00,3923,752.6,0.1114,753400,752.7,0.1077,ENTRY_BUY
2026-02-20T12:29:16.860448+09:00,3923,752.6,0.1188,762000,752.7,0.1121,ENTRY_BUY
2026-02-20T12:29:17.675273+09:00,3923,752.6,0.1224,770900,752.7,0.1165,ENTRY_BUY
2026-02-20T12:29:18.154395+09:00,3923,752.6,0.1260,780100,752.7,0.1211,ENTRY_BUY
2026-02-20T12:29:19.281266+09:00,3923,752.6,0.1320,789800,752.7,0.1262,ENTRY_BUY
2026-02-20T12:29:27.847858+09:00,3923,752.6,0.1332,799600,752.7,0.1310,ENTRY_BUY
