datetime,action,symbol,price,qty,order_type,obi,cvd,micro_price,pnl,status,detail
2026-02-20T12:11:27.732416+09:00,BUY_ENTRY,3103,1200.0,100,limit,0.0909,494900,1195.5,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:11:34.140405+09:00,BUY_ENTRY,3103,1200.0,100,limit,0.0900,505200,1195.5,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:11:36.709729+09:00,BUY_ENTRY,3103,1200.0,100,limit,0.0915,515700,1195.5,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:14:16.378081+09:00,BUY_ENTRY,4582,208.0,100,limit,0.0357,127100,208.5,,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49884921""}"
2026-02-20T12:15:42.575006+09:00,CLOSE_SIGNAL,4582,208.0,100,limit,,,,0,FAIL,"{""Code"": 1009001, ""Message"": ""建玉が選択されていません。""}"
2026-02-20T12:15:58.097952+09:00,SELL_ENTRY,9501,689.3,100,limit,-0.1311,-1074100,689.9,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:15:58.916080+09:00,SELL_ENTRY,9501,689.3,100,limit,-0.1320,-1127300,689.9,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:17:15.356229+09:00,BUY_ENTRY,4582,208.0,100,limit,0.1000,2062900,208.5,,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49884974""}"
2026-02-20T12:17:55.444428+09:00,CLOSE_SIGNAL,4582,208.0,100,limit,,,,0,FAIL,"{""Code"": 1009001, ""Message"": ""建玉が選択されていません。""}"
2026-02-20T12:18:02.590107+09:00,BUY_ENTRY,3103,1200.0,100,limit,0.0299,861100,1190.5,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:18:03.516685+09:00,BUY_ENTRY,3103,1200.0,100,limit,0.0328,866700,1190.5,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:18:04.009771+09:00,BUY_ENTRY,3103,1200.0,100,limit,0.0334,872400,1190.5,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:18:06.029458+09:00,BUY_ENTRY,3103,1200.0,100,limit,0.0339,878200,1190.5,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:20:19.572306+09:00,BUY_ENTRY,4582,208.0,100,limit,0.0845,2948000,208.5,,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49892079""}"
2026-02-20T12:20:55.067864+09:00,CLOSE_SIGNAL,4582,208.0,100,limit,,,,0,FAIL,"{""Code"": 1009001, ""Message"": ""建玉が選択されていません。""}"
2026-02-20T12:21:46.389978+09:00,BUY_ENTRY,4582,208.0,100,limit,0.1095,931100,208.6,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:21:52.255091+09:00,BUY_ENTRY,4582,208.0,100,limit,0.1095,975200,208.6,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:21:55.096176+09:00,SELL_ENTRY,268A,1762.0,100,limit,-0.0785,-398500,1759.5,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:23:26.651905+09:00,BUY_ENTRY,3103,1200.0,100,limit,0.0299,1134800,1190.5,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:23:36.865100+09:00,BUY_ENTRY,3103,1200.0,100,limit,0.0327,1145500,1190.5,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:24:53.793879+09:00,BUY_ENTRY,4582,208.0,100,limit,0.1305,7069100,208.6,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:24:55.046511+09:00,BUY_ENTRY,4582,208.0,100,limit,0.1301,7125800,208.6,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:26:03.796535+09:00,SELL_ENTRY,4005,566.9,100,limit,-0.0263,-241400,566.9,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:26:04.628434+09:00,SELL_ENTRY,4005,566.9,100,limit,-0.0263,-248100,566.9,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:26:05.435106+09:00,SELL_ENTRY,4005,566.9,100,limit,-0.0383,-264900,566.9,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:26:14.151089+09:00,BUY_ENTRY,4582,208.0,100,limit,0.1431,9219800,208.6,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:26:15.223875+09:00,SELL_ENTRY,4005,566.9,100,limit,-0.0574,-291100,566.9,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:26:16.089711+09:00,SELL_ENTRY,4005,566.9,100,limit,-0.0574,-306700,566.9,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:26:25.973664+09:00,BUY_ENTRY,6378,1516.0,100,limit,0.1220,25400,1516.6,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:26:53.193047+09:00,SELL_ENTRY,268A,1762.0,100,limit,-0.0850,-627700,1759.5,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:26:54.047990+09:00,SELL_ENTRY,268A,1762.0,100,limit,-0.0850,-635800,1759.5,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:26:54.875660+09:00,SELL_ENTRY,268A,1762.0,100,limit,-0.0850,-643900,1759.5,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:26:55.807560+09:00,SELL_ENTRY,268A,1762.0,100,limit,-0.0850,-652000,1759.5,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:27:25.839160+09:00,BUY_ENTRY,4582,208.0,100,limit,0.1243,12119000,208.6,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:27:28.234283+09:00,BUY_ENTRY,4582,208.0,100,limit,0.1294,12186100,208.6,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:27:28.696303+09:00,BUY_ENTRY,4582,208.0,100,limit,0.1296,12253300,208.6,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:27:29.053785+09:00,BUY_ENTRY,4582,208.0,100,limit,0.1296,12320500,208.6,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:27:29.562575+09:00,BUY_ENTRY,4582,208.0,100,limit,0.1294,12387600,208.6,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:27:52.309603+09:00,BUY_ENTRY,4582,208.0,100,limit,0.1425,13581900,208.6,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:28:19.371661+09:00,BUY_ENTRY,3103,1200.0,100,limit,0.0419,1242700,1188.5,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:28:20.621051+09:00,BUY_ENTRY,3103,1200.0,100,limit,0.0415,1251600,1188.5,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:28:21.577051+09:00,BUY_ENTRY,3103,1200.0,100,limit,0.0419,1260600,1188.5,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:28:21.949402+09:00,BUY_ENTRY,3103,1200.0,100,limit,0.0419,1269600,1188.5,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:28:23.549270+09:00,BUY_ENTRY,3103,1200.0,100,limit,0.0419,1278600,1188.5,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:28:26.435674+09:00,BUY_ENTRY,3103,1200.0,100,limit,0.0409,1287400,1188.5,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:28:55.171303+09:00,BUY_ENTRY,4582,208.0,100,limit,0.1298,18466900,208.6,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:29:16.576354+09:00,BUY_ENTRY,3923,752.6,100,limit,0.1114,753400,752.7,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:29:17.202026+09:00,BUY_ENTRY,3923,752.6,100,limit,0.1188,762000,752.7,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:29:18.025929+09:00,BUY_ENTRY,3923,752.6,100,limit,0.1224,770900,752.7,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:29:18.521128+09:00,BUY_ENTRY,3923,752.6,100,limit,0.1260,780100,752.7,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:29:19.641104+09:00,BUY_ENTRY,3923,752.6,100,limit,0.1320,789800,752.7,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:29:28.185773+09:00,BUY_ENTRY,3923,752.6,100,limit,0.1332,799600,752.7,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:29:56.579020+09:00,BUY_ENTRY,4582,208.0,100,limit,0.1267,24877400,208.6,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:29:57.111062+09:00,BUY_ENTRY,4582,208.0,100,limit,0.1268,24959000,208.6,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:29:57.478482+09:00,BUY_ENTRY,4582,208.0,100,limit,0.1274,25041000,208.6,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:30:01.405302+09:00,BUY_ENTRY,4755,819.2,100,limit,0.0522,674200,819.3,,FAIL,"{""Code"": 100313, ""Message"": ""同一銘柄の買い注文と売り注文を同時に行うご注文は、取引時間中における不公正取引の仮装売買（クロス）に該当する可能性があるため、未約定の反対注文の状況をご確認のうえ、執行条件を変更してください。""}"
2026-02-20T12:30:02.161615+09:00,BUY_ENTRY,4755,819.2,100,limit,0.0522,690200,819.3,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:30:02.562423+09:00,BUY_ENTRY,4755,820.0,100,limit,0.0522,706200,819.3,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:30:02.949365+09:00,BUY_ENTRY,3923,752.6,100,limit,0.9701,1247300,752.8,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:30:03.308267+09:00,BUY_ENTRY,4582,208.0,100,limit,0.5193,25587200,208.8,,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49892683""}"
2026-02-20T12:30:06.168930+09:00,CLOSE_SIGNAL,4582,209.0,100,limit,,,,100,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49892700""}"
2026-02-20T12:30:06.956530+09:00,SELL_ENTRY,4005,568.3,100,limit,-0.9375,-756500,568.4,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:30:14.885933+09:00,BUY_ENTRY,4582,207.0,100,limit,0.8417,83600,206.9,,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49892735""}"
2026-02-20T12:30:26.187087+09:00,CLOSE_SIGNAL,4582,205.0,100,limit,,,,-200,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49892786""}"
2026-02-20T12:30:27.741923+09:00,SELL_ENTRY,268A,1748.0,100,limit,-0.8824,-1407600,1749.1,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:30:34.563702+09:00,BUY_ENTRY,3923,755.2,100,limit,0.7778,1362700,755.5,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:30:38.250695+09:00,BUY_ENTRY,4755,820.3,100,limit,0.7778,611900,820.8,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:30:57.286564+09:00,SELL_ENTRY,4005,565.0,100,limit,-0.5000,-339900,564.9,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:31:02.840910+09:00,SELL_ENTRY,4005,565.0,100,limit,-0.6364,-310000,564.9,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:31:09.536826+09:00,BUY_ENTRY,4755,820.5,100,limit,0.8462,577200,820.6,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:31:09.884522+09:00,BUY_ENTRY,4755,820.6,100,limit,0.8462,578300,820.6,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:31:11.842298+09:00,SELL_ENTRY,268A,1752.0,100,limit,-0.7143,-1420500,1751.3,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:31:12.651863+09:00,SELL_ENTRY,268A,1752.0,100,limit,-0.7143,-1421000,1751.3,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:31:13.514356+09:00,SELL_ENTRY,268A,1752.0,100,limit,-0.7500,-1421600,1751.2,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:31:21.586006+09:00,BUY_ENTRY,3103,1219.0,100,limit,0.7838,1731100,1218.9,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:31:29.555463+09:00,SELL_ENTRY,268A,1752.0,100,limit,-0.7143,-1385800,1752.1,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:31:30.376202+09:00,SELL_ENTRY,268A,1753.0,100,limit,-0.7143,-1386300,1752.1,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:31:31.185169+09:00,SELL_ENTRY,268A,1753.0,100,limit,-0.7143,-1386800,1752.1,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:31:35.887790+09:00,SELL_ENTRY,268A,1751.0,100,limit,-0.6000,-1381900,1751.2,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:31:44.738728+09:00,BUY_ENTRY,4755,821.8,100,limit,0.8182,513800,821.9,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:31:50.372989+09:00,BUY_ENTRY,9501,690.8,100,limit,0.6000,3259400,690.9,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:31:50.849708+09:00,BUY_ENTRY,9501,690.8,100,limit,0.6000,3260000,690.9,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:31:52.857524+09:00,SELL_ENTRY,4005,564.7,100,limit,-0.9286,-339000,564.6,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:31:58.858813+09:00,SELL_ENTRY,268A,1749.0,100,limit,-0.5000,-1338300,1748.5,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:32:04.762180+09:00,BUY_ENTRY,3103,1225.0,100,limit,0.8947,1835200,1225.9,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:32:05.114382+09:00,BUY_ENTRY,3103,1225.0,100,limit,0.8947,1836900,1225.9,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:32:05.481579+09:00,BUY_ENTRY,3103,1225.0,100,limit,0.8947,1838600,1225.9,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:32:54.576782+09:00,SELL_ENTRY,4005,565.8,100,limit,-0.4545,-247600,565.8,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:32:55.379497+09:00,SELL_ENTRY,4005,565.8,100,limit,-0.4545,-248100,565.8,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:32:58.934244+09:00,SELL_ENTRY,4005,566.1,100,limit,-0.6667,-241300,566.1,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:33:03.700826+09:00,BUY_ENTRY,4582,206.0,100,limit,0.6082,3132400,204.8,,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49921108""}"
2026-02-20T12:33:34.508731+09:00,CLOSE_SIGNAL,4582,206.0,100,limit,,,,0,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49921189""}"
2026-02-20T12:33:40.352291+09:00,SELL_ENTRY,268A,1750.0,100,limit,-0.1579,-1258100,1750.4,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:33:41.182720+09:00,SELL_ENTRY,268A,1750.0,100,limit,-0.1579,-1258400,1750.4,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:33:42.006054+09:00,SELL_ENTRY,268A,1751.0,100,limit,-0.1579,-1258700,1750.4,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:34:08.652934+09:00,BUY_ENTRY,4582,205.0,100,limit,0.6040,10400,204.8,,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49921246""}"
2026-02-20T12:34:31.569360+09:00,CLOSE_SIGNAL,4582,205.0,100,limit,,,,0,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49921281""}"
2026-02-20T12:34:33.761886+09:00,SELL_ENTRY,4005,566.7,100,limit,-0.6667,-98100,566.7,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:34:34.592440+09:00,SELL_ENTRY,4005,566.7,100,limit,-0.7143,-98600,566.7,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:34:40.327266+09:00,SELL_ENTRY,4005,567.0,100,limit,-0.9000,-88300,566.9,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:34:42.359430+09:00,SELL_ENTRY,268A,1751.0,100,limit,-0.8462,-1084500,1751.1,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:34:43.160073+09:00,SELL_ENTRY,268A,1751.0,100,limit,-0.8462,-1085600,1751.1,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:34:43.965886+09:00,SELL_ENTRY,268A,1752.0,100,limit,-0.8462,-1086700,1751.1,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:34:44.753737+09:00,SELL_ENTRY,268A,1752.0,100,limit,-0.8462,-1087800,1751.1,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:34:45.170518+09:00,BUY_ENTRY,6378,1510.0,100,limit,0.8182,84700,1512.7,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:35:00.877337+09:00,BUY_ENTRY,9501,695.6,100,limit,0.8333,2564000,695.4,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:35:15.583793+09:00,BUY_ENTRY,4755,822.8,100,limit,0.8333,372500,822.9,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:35:15.989763+09:00,BUY_ENTRY,4755,823.0,100,limit,0.8333,373500,822.9,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:35:22.711398+09:00,BUY_ENTRY,6378,1502.0,100,limit,0.7778,81200,1502.8,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:35:28.885289+09:00,SELL_ENTRY,268A,1752.0,100,limit,-0.5000,-812500,1751.2,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:35:29.241699+09:00,BUY_ENTRY,4582,200.0,100,limit,0.9640,4960000,201.0,,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49921384""}"
2026-02-20T12:35:30.662301+09:00,CLOSE_SIGNAL,4582,201.0,100,limit,,,,100,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49921393""}"
2026-02-20T12:35:36.572439+09:00,SELL_ENTRY,268A,1757.0,100,limit,-0.3750,-776300,1756.6,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:35:37.376011+09:00,SELL_ENTRY,268A,1757.0,100,limit,-0.3750,-776900,1756.6,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:35:38.184073+09:00,SELL_ENTRY,268A,1757.0,100,limit,-0.3750,-777500,1756.6,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:35:38.594306+09:00,BUY_ENTRY,4582,200.0,100,limit,0.9379,135300,201.0,,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49921410""}"
2026-02-20T12:35:38.670084+09:00,CLOSE_SIGNAL,4582,201.0,100,limit,,,,100,FAIL,"{""Code"": 1009001, ""Message"": ""建玉が選択されていません。""}"
2026-02-20T12:35:53.432392+09:00,BUY_ENTRY,4582,201.0,100,limit,0.6041,68000,201.6,,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49921460""}"
2026-02-20T12:36:23.958922+09:00,CLOSE_SIGNAL,4582,201.0,100,limit,,,,0,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49921563""}"
2026-02-20T12:36:35.637690+09:00,SELL_ENTRY,268A,1752.0,100,limit,-0.6667,-620000,1752.2,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:36:36.505683+09:00,SELL_ENTRY,268A,1752.0,100,limit,-0.8667,-621300,1752.1,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:36:37.320290+09:00,SELL_ENTRY,268A,1753.0,100,limit,-0.8667,-622600,1752.1,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:36:38.121337+09:00,SELL_ENTRY,268A,1753.0,100,limit,-0.8667,-623900,1752.1,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:36:38.927886+09:00,SELL_ENTRY,268A,1753.0,100,limit,-0.8462,-625000,1752.1,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:36:39.748849+09:00,SELL_ENTRY,268A,1753.0,100,limit,-0.8571,-626200,1752.1,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:36:40.139172+09:00,BUY_ENTRY,6378,1508.0,100,limit,0.3333,64900,1509.0,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:36:40.522192+09:00,BUY_ENTRY,6378,1508.0,100,limit,0.3333,65000,1509.0,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:36:40.933927+09:00,BUY_ENTRY,3923,757.0,100,limit,0.7500,1542800,757.0,,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49921599""}"
2026-02-20T12:36:47.743536+09:00,CLOSE_SIGNAL,3923,757.3,100,limit,,,,30,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49921630""}"
2026-02-20T12:36:54.158690+09:00,BUY_ENTRY,4005,567.1,100,limit,0.4340,1097700,567.1,,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49921642""}"
2026-02-20T12:37:24.709341+09:00,CLOSE_SIGNAL,4005,566.8,100,limit,,,,-30,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49921734""}"
2026-02-20T12:37:32.671311+09:00,BUY_ENTRY,4582,199.0,100,limit,0.9864,5857000,199.0,,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49921752""}"
2026-02-20T12:37:34.670553+09:00,CLOSE_SIGNAL,4582,198.0,100,limit,,,,-100,OK,"{""Result"": 0, ""OrderId"": ""20260220A02N49921757""}"
2026-02-20T12:37:52.184027+09:00,SELL_ENTRY,268A,1751.0,100,limit,-0.8947,-657800,1751.1,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
2026-02-20T12:37:53.000770+09:00,SELL_ENTRY,268A,1751.0,100,limit,-0.8947,-659500,1751.1,,FAIL,"{""Code"": 21, ""Message"": ""可能額が不足しております。ご注文内容をご確認ください""}"
